"Timestamp","Message"
"2026-07-08 12:59:34","web_eventosmeta  |     main()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 18, in main"
"2026-07-08 12:59:34","web_eventosmeta  |     execute_from_command_line(sys.argv)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 442, in execute_from_command_line"
"2026-07-08 12:59:34","web_eventosmeta  |     utility.execute()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 382, in execute"
"2026-07-08 12:59:34","web_eventosmeta  |     settings.INSTALLED_APPS"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 81, in __getattr__"
"2026-07-08 12:59:34","web_eventosmeta  |     self._setup(name)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 68, in _setup"
"2026-07-08 12:59:34","web_eventosmeta  |     self._wrapped = Settings(settings_module)"
"2026-07-08 12:59:34","web_eventosmeta  |                     ~~~~~~~~^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 166, in __init__"
"2026-07-08 12:59:34","web_eventosmeta  |     mod = importlib.import_module(self.SETTINGS_MODULE)"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/importlib/__init__.py"", line 88, in import_module"
"2026-07-08 12:59:34","web_eventosmeta  |     return _bootstrap._gcd_import(name[level:], package, level)"
"2026-07-08 12:59:34","web_eventosmeta  |            ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1395, in _gcd_import"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap_external>"", line 1023, in exec_module"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/config/settings.py"", line 282, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     EOF"
"2026-07-08 12:59:34","web_eventosmeta  | NameError: name 'EOF' is not defined"
"2026-07-08 12:59:34","web_eventosmeta  | Aguardando PostgreSQL ficar pronto..."
"2026-07-08 12:59:34","web_eventosmeta  | Aguardando PostgreSQL ficar pronto..."
"2026-07-08 12:59:34","web_eventosmeta  | Executando migrations..."
"2026-07-08 12:59:34","web_eventosmeta  | Traceback (most recent call last):"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 22, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     main()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 18, in main"
"2026-07-08 12:59:34","web_eventosmeta  |     execute_from_command_line(sys.argv)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 442, in execute_from_command_line"
"2026-07-08 12:59:34","web_eventosmeta  |     utility.execute()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 382, in execute"
"2026-07-08 12:59:34","web_eventosmeta  |     settings.INSTALLED_APPS"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 81, in __getattr__"
"2026-07-08 12:59:34","web_eventosmeta  |     self._setup(name)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 68, in _setup"
"2026-07-08 12:59:34","web_eventosmeta  |     self._wrapped = Settings(settings_module)"
"2026-07-08 12:59:34","web_eventosmeta  |                     ~~~~~~~~^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 166, in __init__"
"2026-07-08 12:59:34","web_eventosmeta  |     mod = importlib.import_module(self.SETTINGS_MODULE)"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/importlib/__init__.py"", line 88, in import_module"
"2026-07-08 12:59:34","web_eventosmeta  |     return _bootstrap._gcd_import(name[level:], package, level)"
"2026-07-08 12:59:34","web_eventosmeta  |            ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1395, in _gcd_import"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap_external>"", line 1023, in exec_module"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/config/settings.py"", line 282, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     EOF"
"2026-07-08 12:59:34","web_eventosmeta  | NameError: name 'EOF' is not defined"
"2026-07-08 12:59:34","web_eventosmeta  | Aguardando PostgreSQL ficar pronto..."
"2026-07-08 12:59:34","web_eventosmeta  | Executando migrations..."
"2026-07-08 12:59:34","web_eventosmeta  | Traceback (most recent call last):"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 22, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     main()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 18, in main"
"2026-07-08 12:59:34","web_eventosmeta  |     execute_from_command_line(sys.argv)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 442, in execute_from_command_line"
"2026-07-08 12:59:34","web_eventosmeta  |     utility.execute()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 382, in execute"
"2026-07-08 12:59:34","web_eventosmeta  |     settings.INSTALLED_APPS"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 81, in __getattr__"
"2026-07-08 12:59:34","web_eventosmeta  |     self._setup(name)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 68, in _setup"
"2026-07-08 12:59:34","web_eventosmeta  |     self._wrapped = Settings(settings_module)"
"2026-07-08 12:59:34","web_eventosmeta  |                     ~~~~~~~~^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 166, in __init__"
"2026-07-08 12:59:34","web_eventosmeta  |     mod = importlib.import_module(self.SETTINGS_MODULE)"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/importlib/__init__.py"", line 88, in import_module"
"2026-07-08 12:59:34","web_eventosmeta  |     return _bootstrap._gcd_import(name[level:], package, level)"
"2026-07-08 12:59:34","web_eventosmeta  |            ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1395, in _gcd_import"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap_external>"", line 1023, in exec_module"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/config/settings.py"", line 282, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     EOF"
"2026-07-08 12:59:34","web_eventosmeta  | NameError: name 'EOF' is not defined"
"2026-07-08 12:59:34","web_eventosmeta  | Aguardando PostgreSQL ficar pronto..."
"2026-07-08 12:59:34","web_eventosmeta  | Executando migrations..."
"2026-07-08 12:59:34","web_eventosmeta  | Traceback (most recent call last):"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 22, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     main()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 18, in main"
"2026-07-08 12:59:34","web_eventosmeta  |     execute_from_command_line(sys.argv)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 442, in execute_from_command_line"
"2026-07-08 12:59:34","web_eventosmeta  |     utility.execute()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 382, in execute"
"2026-07-08 12:59:34","web_eventosmeta  |     settings.INSTALLED_APPS"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 81, in __getattr__"
"2026-07-08 12:59:34","web_eventosmeta  |     self._setup(name)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 68, in _setup"
"2026-07-08 12:59:34","web_eventosmeta  |     self._wrapped = Settings(settings_module)"
"2026-07-08 12:59:34","web_eventosmeta  |                     ~~~~~~~~^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 166, in __init__"
"2026-07-08 12:59:34","web_eventosmeta  |     mod = importlib.import_module(self.SETTINGS_MODULE)"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/importlib/__init__.py"", line 88, in import_module"
"2026-07-08 12:59:34","web_eventosmeta  |     return _bootstrap._gcd_import(name[level:], package, level)"
"2026-07-08 12:59:34","web_eventosmeta  |            ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1395, in _gcd_import"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap_external>"", line 1023, in exec_module"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/config/settings.py"", line 282, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     EOF"
"2026-07-08 12:59:34","web_eventosmeta  | NameError: name 'EOF' is not defined"
"2026-07-08 12:59:34","web_eventosmeta  | Aguardando PostgreSQL ficar pronto..."
"2026-07-08 12:59:34","web_eventosmeta  | Executando migrations..."
"2026-07-08 12:59:34","web_eventosmeta  | Traceback (most recent call last):"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 22, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     main()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 18, in main"
"2026-07-08 12:59:34","web_eventosmeta  |     execute_from_command_line(sys.argv)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 442, in execute_from_command_line"
"2026-07-08 12:59:34","web_eventosmeta  |     utility.execute()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 382, in execute"
"2026-07-08 12:59:34","web_eventosmeta  |     settings.INSTALLED_APPS"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 81, in __getattr__"
"2026-07-08 12:59:34","web_eventosmeta  |     self._setup(name)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 68, in _setup"
"2026-07-08 12:59:34","web_eventosmeta  |     self._wrapped = Settings(settings_module)"
"2026-07-08 12:59:34","web_eventosmeta  |                     ~~~~~~~~^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 166, in __init__"
"2026-07-08 12:59:34","web_eventosmeta  |     mod = importlib.import_module(self.SETTINGS_MODULE)"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/importlib/__init__.py"", line 88, in import_module"
"2026-07-08 12:59:34","web_eventosmeta  |     return _bootstrap._gcd_import(name[level:], package, level)"
"2026-07-08 12:59:34","web_eventosmeta  |            ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1395, in _gcd_import"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap_external>"", line 1023, in exec_module"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/config/settings.py"", line 282, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     EOF"
"2026-07-08 12:59:34","web_eventosmeta  | NameError: name 'EOF' is not defined"
"2026-07-08 12:59:34","web_eventosmeta  | Aguardando PostgreSQL ficar pronto..."
"2026-07-08 12:59:34","web_eventosmeta  | Executando migrations..."
"2026-07-08 12:59:34","web_eventosmeta  | Traceback (most recent call last):"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 22, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     main()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 18, in main"
"2026-07-08 12:59:34","web_eventosmeta  |     execute_from_command_line(sys.argv)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 442, in execute_from_command_line"
"2026-07-08 12:59:34","web_eventosmeta  |     utility.execute()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 382, in execute"
"2026-07-08 12:59:34","web_eventosmeta  |     settings.INSTALLED_APPS"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 81, in __getattr__"
"2026-07-08 12:59:34","web_eventosmeta  |     self._setup(name)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 68, in _setup"
"2026-07-08 12:59:34","web_eventosmeta  |     self._wrapped = Settings(settings_module)"
"2026-07-08 12:59:34","web_eventosmeta  |                     ~~~~~~~~^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 166, in __init__"
"2026-07-08 12:59:34","web_eventosmeta  |     mod = importlib.import_module(self.SETTINGS_MODULE)"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/importlib/__init__.py"", line 88, in import_module"
"2026-07-08 12:59:34","web_eventosmeta  |     return _bootstrap._gcd_import(name[level:], package, level)"
"2026-07-08 12:59:34","web_eventosmeta  |            ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1395, in _gcd_import"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap_external>"", line 1023, in exec_module"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/config/settings.py"", line 282, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     EOF"
"2026-07-08 12:59:34","web_eventosmeta  | NameError: name 'EOF' is not defined"
"2026-07-08 12:59:34","web_eventosmeta  | Aguardando PostgreSQL ficar pronto..."
"2026-07-08 12:59:34","web_eventosmeta  | Executando migrations..."
"2026-07-08 12:59:34","web_eventosmeta  | Traceback (most recent call last):"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 22, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     main()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 18, in main"
"2026-07-08 12:59:34","web_eventosmeta  |     execute_from_command_line(sys.argv)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 442, in execute_from_command_line"
"2026-07-08 12:59:34","web_eventosmeta  |     utility.execute()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 382, in execute"
"2026-07-08 12:59:34","web_eventosmeta  |     settings.INSTALLED_APPS"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 81, in __getattr__"
"2026-07-08 12:59:34","web_eventosmeta  |     self._setup(name)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 68, in _setup"
"2026-07-08 12:59:34","web_eventosmeta  |     self._wrapped = Settings(settings_module)"
"2026-07-08 12:59:34","web_eventosmeta  |                     ~~~~~~~~^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 166, in __init__"
"2026-07-08 12:59:34","web_eventosmeta  |     mod = importlib.import_module(self.SETTINGS_MODULE)"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/importlib/__init__.py"", line 88, in import_module"
"2026-07-08 12:59:34","web_eventosmeta  |     return _bootstrap._gcd_import(name[level:], package, level)"
"2026-07-08 12:59:34","web_eventosmeta  |            ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1395, in _gcd_import"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap_external>"", line 1023, in exec_module"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/config/settings.py"", line 282, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     EOF"
"2026-07-08 12:59:34","web_eventosmeta  | NameError: name 'EOF' is not defined"
"2026-07-08 12:59:34","web_eventosmeta  | Aguardando PostgreSQL ficar pronto..."
"2026-07-08 12:59:34","web_eventosmeta  | Executando migrations..."
"2026-07-08 12:59:34","web_eventosmeta  | Traceback (most recent call last):"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 22, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     main()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 18, in main"
"2026-07-08 12:59:34","web_eventosmeta  |     execute_from_command_line(sys.argv)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 442, in execute_from_command_line"
"2026-07-08 12:59:34","web_eventosmeta  |     utility.execute()"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~~~~~^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/core/management/__init__.py"", line 382, in execute"
"2026-07-08 12:59:34","web_eventosmeta  |     settings.INSTALLED_APPS"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 81, in __getattr__"
"2026-07-08 12:59:34","web_eventosmeta  |     self._setup(name)"
"2026-07-08 12:59:34","web_eventosmeta  |     ~~~~~~~~~~~^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 68, in _setup"
"2026-07-08 12:59:34","web_eventosmeta  |     self._wrapped = Settings(settings_module)"
"2026-07-08 12:59:34","web_eventosmeta  |                     ~~~~~~~~^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/site-packages/django/conf/__init__.py"", line 166, in __init__"
"2026-07-08 12:59:34","web_eventosmeta  |     mod = importlib.import_module(self.SETTINGS_MODULE)"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/usr/local/lib/python3.13/importlib/__init__.py"", line 88, in import_module"
"2026-07-08 12:59:34","web_eventosmeta  |     return _bootstrap._gcd_import(name[level:], package, level)"
"2026-07-08 12:59:34","web_eventosmeta  |            ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1395, in _gcd_import"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap_external>"", line 1023, in exec_module"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/config/settings.py"", line 282, in <module>"
"2026-07-08 12:59:34","web_eventosmeta  |     EOF"
"2026-07-08 12:59:34","web_eventosmeta  | NameError: name 'EOF' is not defined"
"2026-07-08 12:59:34","web_eventosmeta  | Aguardando PostgreSQL ficar pronto..."
"2026-07-08 12:59:34","web_eventosmeta  | Executando migrations..."
"2026-07-08 12:59:34","web_eventosmeta  | Traceback (most recent call last):"
"2026-07-08 12:59:34","web_eventosmeta  |   File ""/app/manage.py"", line 22, in <module>"
